outcome,treatment1,treatment2,treatment3
0.6412672996520996,-0.20879924297332764,-0.3248744010925293,0.7696901559829712
1.9100826978683472,-0.19916537404060364,-0.35868969559669495,0.7771125435829163
-0.00028327107429504395,-0.19790038466453552,-0.36226654052734375,0.8015537858009338
0.2522903084754944,-0.16094283759593964,-0.39190661907196045,0.7691961526870728
-0.3454715609550476,-0.20895256102085114,-0.3530818521976471,0.8061649203300476
-0.6921387910842896,-0.19168533384799957,-0.36261993646621704,0.7864330410957336
1.1202335357666016,-0.23273788392543793,0.6707775592803955,-0.22914168238639832
0.22650694847106934,-0.22568152844905853,0.6794047355651855,-0.2327776849269867
-0.8503075838088989,0.691738486289978,-0.17179465293884277,-0.11270986497402191
-1.0948996543884277,0.8054181337356567,-0.3579195737838745,-0.23221153020858765
-1.1106621026992798,-0.20524750649929047,0.6807163953781128,-0.23592509329319
0.07700371742248535,-0.19390174746513367,0.6478284597396851,-0.24641476571559906
0.21441972255706787,-0.22286704182624817,0.6946135759353638,-0.230838343501091
-0.17589128017425537,-0.20458638668060303,0.6592350006103516,-0.24148260056972504
0.3666173219680786,-0.24682947993278503,0.704718828201294,-0.1760329008102417
0.25252819061279297,-0.2106744349002838,0.6843529939651489,-0.14588743448257446
-0.15565842390060425,-0.1737719625234604,-0.391232430934906,-0.24404475092887878
0.7395462989807129,-0.29018574953079224,-0.17365291714668274,-0.10484346002340317
-0.3343898057937622,-0.18186159431934357,-0.36789870262145996,-0.21747250854969025
0.05608677864074707,-0.21639564633369446,0.6860295534133911,-0.2016446888446808
0.6985218524932861,-0.167487233877182,0.6261985301971436,-0.2384490668773651
0.22991323471069336,-0.19188687205314636,0.6524178981781006,-0.22203998267650604
-0.2789585590362549,-0.20308563113212585,0.6744896769523621,-0.2141076773405075
-0.43245983123779297,-0.18689101934432983,0.6477593779563904,-0.21338437497615814
1.0700478553771973,0.8045010566711426,-0.3483215868473053,-0.23647154867649078
1.372037410736084,0.8171108961105347,-0.36325308680534363,-0.23480914533138275
